id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,Track,restoration,zone,GagueDist,Monitoring_site
21065,,,,,176,blind channel,1023.424,1023.424,1023.424,4.6037169,0,0,,Central Fir Is,19160.20922,
21066,,,,,182,blind channel,990.8824,990.8824,990.8824,4.0550132,0,0,,Central Fir Is,19128.58156,
21067,,,,,16,blind channel,863.5895,863.5895,863.5895,4.3411331,0,0,,Central Fir Is,18999.89539,
21068,,,,,145,blind channel,990.2611,990.2611,990.2611,4.0550132,0,0,,Central Fir Is,19127.75355,
21069,,,,,19,blind channel,689.7813,689.7813,689.7813,4.715446,0,0,,Central Fir Is,18767.97872,
21071,,,,,67,blind channel,1023.545,1023.545,1023.545,4.6037169,0,0,,Central Fir Is,19161.03723,
21072,,,,,23,blind channel,1292.037,1292.037,1292.037,4.5716858,0,0,,Central Fir Is,19430.56383,
21073,,,,,138,blind channel,1111.96,1111.96,1111.96,4.4977632,0,0,,Central Fir Is,19249.45035,
21074,,,,,185,blind channel,986.0479,986.0479,986.0479,4.3563428,0,0,,Central Fir Is,19123.53901,
21075,,,,,4,blind channel,1603.587,1603.587,1603.587,5.4730902,0,0,,Central Fir Is,19742.57801,
21076,,,,,130,blind channel,1027.667,1027.667,1027.667,4.6037169,0,0,,Central Fir Is,19164.86525,
21077,,,,,52,blind channel,1111.874,1111.874,1111.874,4.4977632,0,0,,Central Fir Is,19248.86525,
21078,,,,,138,blind channel,1262.116,1262.116,1262.116,5.5229049,0,0,,Central Fir Is,19399.52305,
21079,,,,,328,blind channel,1010.081,1010.081,1010.081,4.0550132,0,0,,Central Fir Is,19146.86525,
21082,,,,,8,blind channel,1358.599,1358.599,1358.599,5.8568821,0,0,,Central Fir Is,19497.33333,
21084,,,,,15,blind channel,1514.725,1514.725,1514.725,5.0007968,0,0,,Central Fir Is,19652.59574,
21085,,,,,205,blind channel,1002.474,1002.474,1002.474,4.0550132,0,0,,Central Fir Is,19139.96631,
21086,,,,,56,blind channel,1002.11,1002.11,1002.11,4.0550132,0,0,,Central Fir Is,19140.30851,
21087,,,,,73,blind channel,1114.445,1114.445,1114.445,4.4977632,0,0,,Central Fir Is,19251.93617,
21088,,,,,118,blind channel,1116.152,1116.152,1116.152,4.4977632,0,0,,Central Fir Is,19254.35106,
21090,,,,,135,blind channel,1004.11,1004.11,1004.11,4.0550132,0,0,,Central Fir Is,19140.89539,
21093,,,,,69,blind channel,1043.188,1043.188,1043.188,4.4147239,0,0,,Central Fir Is,19180.17908,
21094,,,,,27,blind channel,704.5595,704.5595,704.5595,4.715446,0,0,,Central Fir Is,18783.04965,
21095,,,,,15,blind channel,1528.696,1528.696,1528.696,6.8431578,0,0,,Central Fir Is,19667.39362,
21096,,,,,14,blind channel,995.9621,995.9621,995.9621,4.3563428,0,0,,Central Fir Is,19133.36879,
21097,,,,,14,blind channel,1610.758,1610.758,1610.758,5.7890711,0,0,,Central Fir Is,19749.75,
21100,,,,,38,blind channel,1279.759,1279.759,1279.759,4.8749609,0,0,,Central Fir Is,19417.66489,
21101,,,,,7,blind channel,879.4535,879.4535,879.4535,4.3411331,0,0,,Central Fir Is,19015.55142,
21102,,,,,16,blind channel,1009.24,1009.24,1009.24,4.3563428,0,0,,Central Fir Is,19146.85284,
21103,,,,,58,blind channel,1276.173,1276.173,1276.173,5.2254181,0,0,,Central Fir Is,19413.66489,
21105,,,,,9,blind channel,1278.794,1278.794,1278.794,4.7252059,0,0,,Central Fir Is,19416.9078,
21106,,,,,15,blind channel,1527.71,1527.71,1527.71,5.0007968,0,0,,Central Fir Is,19667.49468,
21107,,,,,8,blind channel,1540.417,1540.417,1540.417,5.792366,0,0,,Central Fir Is,19679.90957,
21109,,,,,49,blind channel,1280.208,1280.208,1280.208,4.578999,0,0,,Central Fir Is,19417.9078,
21110,,,,,18,blind channel,1132.466,1132.466,1132.466,4.4977632,0,0,,Central Fir Is,19269.25,
21111,,,,,15,blind channel,1146.88,1146.88,1146.88,4.4977632,0,0,,Central Fir Is,19285.07801,
21112,,,,,8,blind channel,1023.811,1023.811,1023.811,4.3563428,0,0,,Central Fir Is,19162.33865,
21113,,,,,14,blind channel,1162.001,1162.001,1162.001,3.9986651,0,0,,Central Fir Is,19299.49291,
21114,,,,,46,blind channel,1277.93,1277.93,1277.93,5.2703891,0,0,,Central Fir Is,19416.42199,
21116,,,,,15,blind channel,1342.942,1342.942,1342.942,5.9499211,0,0,,Central Fir Is,19481.6773,
21117,,,,,27,blind channel,719.7874,719.7874,719.7874,4.3537631,0,0,,Central Fir Is,18799.19149,
21118,,,,,150,blind channel,1118.137,1118.137,1118.137,4.4977632,0,0,,Central Fir Is,19255.42199,
21120,,,,,15,blind channel,1542.595,1542.595,1542.595,6.060719,0,0,,Central Fir Is,19682.29433,
21121,,,,,14,blind channel,1328.078,1328.078,1328.078,4.433032,0,0,,Central Fir Is,19467.60638,
21122,,,,,8,blind channel,1175.815,1175.815,1175.815,3.9986651,0,0,,Central Fir Is,19312.80674,
21123,,,,,210,blind channel,1015.746,1015.746,1015.746,4.4387159,0,0,,Central Fir Is,19153.23759,
21125,,,,,16,blind channel,1056.759,1056.759,1056.759,4.6037169,0,0,,Central Fir Is,19194.66489,
21126,,,,,7,blind channel,489.7052,489.7052,489.7052,4.3971491,0,0,,Central Fir Is,18567.90248,
21127,,,,,35,blind channel,493.6194,493.6194,493.6194,4.3971491,0,0,,Central Fir Is,18571.3156,
21128,,,,,59,blind channel,1293.436,1293.436,1293.436,4.433032,0,0,,Central Fir Is,19431.63475,
21129,,,,,20,blind channel,1625.88,1625.88,1625.88,5.7890711,0,0,,Central Fir Is,19765.16312,
21130,,,,,67,blind channel,1295.85,1295.85,1295.85,4.433032,0,0,,Central Fir Is,19433.46277,
21132,,,,,34,blind channel,1291.072,1291.072,1291.072,4.433032,0,0,,Central Fir Is,19429.56383,
21133,,,,,52,blind channel,508.9478,508.9478,508.9478,4.3971491,0,0,,Central Fir Is,18587.14539,
21135,,,,,48,blind channel,524.5692,524.5692,524.5692,4.8821211,0,0,,Central Fir Is,18602.55851,
21136,,,,,13,blind channel,1315.25,1315.25,1315.25,4.433032,0,0,,Central Fir Is,19453.36348,
21137,,,,,15,blind channel,1291.501,1291.501,1291.501,4.7465148,0,0,,Central Fir Is,19430.32092,
21139,,,,,50,blind channel,780.329,780.329,780.329,4.2438769,0,0,,Central Fir Is,18859.64716,
21140,,,,,5,blind channel,1635.158,1635.158,1635.158,6.060719,0,0,,Central Fir Is,19774.64894,
21141,,,,,8,blind channel,1425.697,1425.697,1425.697,5.0007968,0,0,,Central Fir Is,19564.68794,
21142,,,,,27,blind channel,734.6367,734.6367,734.6367,4.0742111,0,0,,Central Fir Is,18813.33333,
21144,,,,,33,blind channel,749.8793,749.8793,749.8793,4.0742111,0,0,,Central Fir Is,18828.99113,
21145,,,,,56,blind channel,795.2432,795.2432,795.2432,4.2438769,0,0,,Central Fir Is,18874.64716,
21146,,,,,35,blind channel,764.6722,764.6722,764.6722,4.0742111,0,0,,Central Fir Is,18843.99113,
21149,,,,,8,blind channel,1557.166,1557.166,1557.166,6.550211,0,0,,Central Fir Is,19696.95035,
21150,,,,,79,blind channel,1132.759,1132.759,1132.759,4.4132748,0,0,,Central Fir Is,19269.83511,
21151,,,,,46,blind channel,539.9686,539.9686,539.9686,4.8821211,0,0,,Central Fir Is,18618.87234,
21152,,,,,75,blind channel,1311.078,1311.078,1311.078,4.433032,0,0,,Central Fir Is,19449.19149,
21153,,,,,15,blind channel,1306.108,1306.108,1306.108,4.615664,0,0,,Central Fir Is,19445.22163,
21154,,,,,152,blind channel,1028.125,1028.125,1028.125,3.9855299,0,0,,Central Fir Is,19164.99468,
21155,,,,,49,blind channel,1132.516,1132.516,1132.516,4.4132748,0,0,,Central Fir Is,19270.00709,
21156,,,,,12,blind channel,1071.415,1071.415,1071.415,4.6037169,0,0,,Central Fir Is,19208.32092,
21157,,,,,16,blind channel,1304.679,1304.679,1304.679,4.433032,0,0,,Central Fir Is,19442.46277,
21158,,,,,42,blind channel,811.1072,811.1072,811.1072,3.878556,0,0,,Central Fir Is,18890.71809,
21159,,,,,49,blind channel,1318.442,1318.442,1318.442,4.433032,0,0,,Central Fir Is,19456.84752,
21160,,,,,106,blind channel,1139.623,1139.623,1139.623,4.4132748,0,0,,Central Fir Is,19276.9078,
21161,,,,,16,blind channel,1411.762,1411.762,1411.762,5.3746529,0,0,,Central Fir Is,19549.96099,
21163,,,,,15,blind channel,1321.386,1321.386,1321.386,4.615664,0,0,,Central Fir Is,19460.29255,
21165,,,,,17,blind channel,1080.244,1080.244,1080.244,4.6490288,0,0,,Central Fir Is,19215.56383,
21166,,,,,74,blind channel,1327.599,1327.599,1327.599,4.433032,0,0,,Central Fir Is,19465.50532,
21167,,,,,36,blind channel,827.2996,827.2996,827.2996,4.0606699,0,0,,Central Fir Is,18906.61702,
21169,,,,,14,blind channel,1146.744,1146.744,1146.744,4.4132748,0,0,,Central Fir Is,19283.73582,
21170,,,,,160,blind channel,1043.267,1043.267,1043.267,3.9855299,0,0,,Central Fir Is,19180.55142,
21171,,,,,14,blind channel,1317.457,1317.457,1317.457,4.433032,0,0,,Central Fir Is,19454.53369,
21172,,,,,53,blind channel,1338.342,1338.342,1338.342,5.5458188,0,0,,Central Fir Is,19476.74823,
21173,,,,,34,blind channel,555.3179,555.3179,555.3179,4.5505919,0,0,,Central Fir Is,18633.60106,
21174,,,,,47,blind channel,1346.463,1346.463,1346.463,5.4956021,0,0,,Central Fir Is,19484.16135,
21175,,,,,16,blind channel,1159.85,1159.85,1159.85,4.4132748,0,0,,Central Fir Is,19297.63475,
21176,,,,,15,blind channel,1335.2,1335.2,1335.2,4.8124642,0,0,,Central Fir Is,19474.60638,
21178,,,,,64,blind channel,1358.377,1358.377,1358.377,5.3746529,0,0,,Central Fir Is,19495.99113,
21179,,,,,19,blind channel,569.2676,569.2676,569.2676,4.4346342,0,0,,Central Fir Is,18647.84397,
21180,,,,,8,blind channel,585.4245,585.4245,585.4245,4.4346342,0,0,,Central Fir Is,18665.32801,
21181,,,,,15,blind channel,570.9747,570.9747,570.9747,4.4346342,0,0,,Central Fir Is,18650.25709,
21182,,,,,124,blind channel,1155.265,1155.265,1155.265,4.4132748,0,0,,Central Fir Is,19292.04965,
21183,,,,,14,blind channel,1174.629,1174.629,1174.629,4.5471439,0,0,,Central Fir Is,19311.70567,
21184,,,,,15,blind channel,1330.578,1330.578,1330.578,4.433032,0,0,,Central Fir Is,19469.19149,
21185,,,,,11,blind channel,1398.227,1398.227,1398.227,5.3746529,0,0,,Central Fir Is,19535.71809,
21186,,,,,40,blind channel,1373.12,1373.12,1373.12,5.3746529,0,0,,Central Fir Is,19511.23227,
21187,,,,,30,blind channel,843.1133,843.1133,843.1133,4.0606699,0,0,,Central Fir Is,18922.93085,
21188,,,,,36,blind channel,1375.827,1375.827,1375.827,5.3746529,0,0,,Central Fir Is,19513.23227,
21189,,,,,8,blind channel,1093.108,1093.108,1093.108,4.1681752,0,0,,Central Fir Is,19230.22163,
21191,,,,,14,blind channel,1349.306,1349.306,1349.306,4.8124642,0,0,,Central Fir Is,19488.50532,
21192,,,,,13,blind channel,578.3387,578.3387,578.3387,4.4346342,0,0,,Central Fir Is,18657.32801,
21193,,,,,46,blind channel,1391.52,1391.52,1391.52,5.3746529,0,0,,Central Fir Is,19530.13298,
21194,,,,,141,blind channel,1058.874,1058.874,1058.874,3.9855299,0,0,,Central Fir Is,19196.45035,
21195,,,,,29,blind channel,859.3412,859.3412,859.3412,4.0606699,0,0,,Central Fir Is,18938.24468,
21196,,,,,119,blind channel,1170.407,1170.407,1170.407,4.5516791,0,0,,Central Fir Is,19307.19149,
21197,,,,,13,blind channel,1382.398,1382.398,1382.398,5.3746529,0,0,,Central Fir Is,19520.30319,
21198,,,,,13,blind channel,1343.271,1343.271,1343.271,4.615664,0,0,,Central Fir Is,19481.6773,
21199,,,,,8,blind channel,1344.271,1344.271,1344.271,4.615664,0,0,,Central Fir Is,19482.26241,
21200,,,,,15,blind channel,1189.078,1189.078,1189.078,4.0806751,0,0,,Central Fir Is,19325.94858,
21201,,,,,8,blind channel,1362.706,1362.706,1362.706,4.7952571,0,0,,Central Fir Is,19502.40426,
21202,,,,,12,blind channel,1348.135,1348.135,1348.135,4.7465148,0,0,,Central Fir Is,19486.74823,
21203,,,,,34,blind channel,1399.798,1399.798,1399.798,5.3746529,0,0,,Central Fir Is,19537.78901,
21204,,,,,15,blind channel,1193.413,1193.413,1193.413,4.7302332,0,0,,Central Fir Is,19331.81915,
21205,,,,,12,blind channel,1107.915,1107.915,1107.915,3.797153,0,0,,Central Fir Is,19245.49291,
21207,,,,,46,blind channel,1183.549,1183.549,1183.549,4.5516791,0,0,,Central Fir Is,19320.91844,
21208,,,,,16,blind channel,1208.863,1208.863,1208.863,4.335844,0,0,,Central Fir Is,19347.06206,
21209,,,,,9,blind channel,522.8595,522.8595,522.8595,4.7504401,0,0,,Central Fir Is,18595.78369,
21210,,,,,33,blind channel,873.9834,873.9834,873.9834,4.0710959,0,0,,Central Fir Is,18953.38652,
21211,,,,,7,blind channel,1438.083,1438.083,1438.083,4.8124642,0,0,,Central Fir Is,19574.4539,
21212,,,,,21,blind channel,1397.005,1397.005,1397.005,5.3746529,0,0,,Central Fir Is,19534.2039,
21213,,,,,78,blind channel,523.8595,523.8595,523.8595,4.7504401,0,0,,Central Fir Is,18596.19858,
21214,,,,,16,blind channel,593.2529,593.2529,593.2529,4.4346342,0,0,,Central Fir Is,18671.74291,
21215,,,,,15,blind channel,1216.07,1216.07,1216.07,4.5516791,0,0,,Central Fir Is,19353.23227,
21216,,,,,80,blind channel,1074.824,1074.824,1074.824,4.3410039,0,0,,Central Fir Is,19212.10816,
21217,,,,,21,blind channel,1078.016,1078.016,1078.016,4.241447,0,0,,Central Fir Is,19214.59397,
21218,,,,,59,blind channel,1186.306,1186.306,1186.306,4.5516791,0,0,,Central Fir Is,19323.09043,
21219,,,,,15,blind channel,1092.844,1092.844,1092.844,3.797153,0,0,,Central Fir Is,19230.42199,
21220,,,,,15,blind channel,1224.02,1224.02,1224.02,4.1681752,0,0,,Central Fir Is,19361.71809,
21221,,,,,5,blind channel,1407.662,1407.662,1407.662,5.2060361,0,0,,Central Fir Is,19545.27482,
21222,,,,,16,blind channel,607.824,607.824,607.824,4.4346342,0,0,,Central Fir Is,18685.81383,
21223,,,,,7,blind channel,1363.07,1363.07,1363.07,5.5232468,0,0,,Central Fir Is,19501.47518,
21224,,,,,7,blind channel,1358.599,1358.599,1358.599,5.0127888,0,0,,Central Fir Is,19495.6773,
21225,,,,,99738,nearshore,380.0057,380.0057,380.0057,4.0661731,0,0,,Central Fir Is,18312.6844,
21226,,,,,101,blind channel,1079.409,1079.409,1079.409,4.3989978,0,0,,Central Fir Is,19216.69326,
21227,,,,,15,blind channel,1423.183,1423.183,1423.183,4.8124642,0,0,,Central Fir Is,19560.55319,
21228,,,,,8,blind channel,1230.848,1230.848,1230.848,4.7968359,0,0,,Central Fir Is,19368.30319,
21229,,,,,8,blind channel,1203.907,1203.907,1203.907,4.0806751,0,0,,Central Fir Is,19340.36348,
21230,,,,,5,blind channel,1407.283,1407.283,1407.283,5.2060361,0,0,,Central Fir Is,19544.68794,
21231,,,,,15,blind channel,623.4808,623.4808,623.4808,4.156199,0,0,,Central Fir Is,18702.46986,
21232,,,,,20,blind channel,1201.049,1201.049,1201.049,5.0321188,0,0,,Central Fir Is,19337.91844,
21233,,,,,77,blind channel,1192.685,1192.685,1192.685,5.0321188,0,0,,Central Fir Is,19329.26241,
21234,,,,,49,blind channel,1415.955,1415.955,1415.955,5.661078,0,0,,Central Fir Is,19553.44681,
21235,,,,,31,blind channel,888.1402,888.1402,888.1402,4.0710959,0,0,,Central Fir Is,18966.62943,
21236,,,,,15,blind channel,638.6377,638.6377,638.6377,4.156199,0,0,,Central Fir Is,18717.12766,
21238,,,,,126,blind channel,539.5164,539.5164,539.5164,5.1346741,0,0,,Central Fir Is,18608.34043,
21239,,,,,8,blind channel,1572.272,1572.272,1572.272,4.46912,0,0,,Central Fir Is,19710.46986,
21240,,,,,15,blind channel,1239.212,1239.212,1239.212,4.1681752,0,0,,Central Fir Is,19377.61702,
21241,,,,,128,blind channel,1091.652,1091.652,1091.652,4.3989978,0,0,,Central Fir Is,19229.35106,
21242,,,,,16,blind channel,1408.456,1408.456,1408.456,4.475101,0,0,,Central Fir Is,19546.23936,
21243,,,,,7,blind channel,932.8743,932.8743,932.8743,4.00664,0,0,,Central Fir Is,19012.57092,
21244,,,,,24,blind channel,902.661,902.661,902.661,4.0710959,0,0,,Central Fir Is,18982.53014,
21245,,,,,108,blind channel,1098.173,1098.173,1098.173,4.3989978,0,0,,Central Fir Is,19236.07801,
21246,,,,,82,blind channel,1205.549,1205.549,1205.549,4.8896852,0,0,,Central Fir Is,19341.91844,
21247,,,,,12,blind channel,907.1966,907.1966,907.1966,4.0710959,0,0,,Central Fir Is,18987.77128,
21248,,,,,14,blind channel,1394.885,1394.885,1394.885,4.475101,0,0,,Central Fir Is,19532.16844,
21249,,,,,47,blind channel,1096.788,1096.788,1096.788,4.3989978,0,0,,Central Fir Is,19234.69326,
21250,,,,,40,blind channel,1430.869,1430.869,1430.869,5.1901612,0,0,,Central Fir Is,19569.27482,
21251,,,,,16,blind channel,1556.837,1556.837,1556.837,5.0567398,0,0,,Central Fir Is,19694.32801,
21252,,,,,7,blind channel,1545.817,1545.817,1545.817,5.2060361,0,0,,Central Fir Is,19682.63652,
21253,,,,,13,blind channel,913.5605,913.5605,913.5605,4.5662842,0,0,,Central Fir Is,18993.84397,
21254,,,,,86,blind channel,1213.948,1213.948,1213.948,4.8896852,0,0,,Central Fir Is,19350.81915,
21255,,,,,28051,nearshore,0,0,0,4.4021459,0,0,,Central Fir Is,17799.96809,
21256,,,,,15,blind channel,653.4661,653.4661,653.4661,3.7979569,0,0,,Central Fir Is,18732.54078,
21257,,,,,10,blind channel,917.9747,917.9747,917.9747,4.6027732,0,0,,Central Fir Is,18997.25709,
21258,,,,,71,blind channel,555.3803,555.3803,555.3803,5.470057,0,0,,Central Fir Is,18623.99823,
21259,,,,,11,blind channel,917.4747,917.4747,917.4747,4.2930198,0,0,,Central Fir Is,18996.84397,
21260,,,,,15,blind channel,1254.076,1254.076,1254.076,4.3723321,0,0,,Central Fir Is,19393.10284,
21261,,,,,122,blind channel,1112.815,1112.815,1112.815,4.3989978,0,0,,Central Fir Is,19251.22163,
21262,,,,,15,blind channel,1541.73,1541.73,1541.73,5.0567398,0,0,,Central Fir Is,19680.42908,
21263,,,,,6,blind channel,919.7676,919.7676,919.7676,3.9730611,0,0,,Central Fir Is,19001.67199,
21264,,,,,13,blind channel,1380.328,1380.328,1380.328,4.475101,0,0,,Central Fir Is,19516.61348,
21265,,,,,32,blind channel,1110.516,1110.516,1110.516,4.4141459,0,0,,Central Fir Is,19248.42199,
21266,,,,,16,blind channel,1531.332,1531.332,1531.332,5.2060361,0,0,,Central Fir Is,19668.15248,
21267,,,,,112,blind channel,1229.383,1229.383,1229.383,4.8896852,0,0,,Central Fir Is,19365.96099,
21268,,,,,43,blind channel,1445.904,1445.904,1445.904,4.9023938,0,0,,Central Fir Is,19584.10284,
21269,,,,,50,blind channel,1405.293,1405.293,1405.293,4.5842271,0,0,,Central Fir Is,19541.37057,
21270,,,,,15,blind channel,668.5372,668.5372,668.5372,3.7979569,0,0,,Central Fir Is,18748.0266,
21271,,,,,76,blind channel,571.4012,571.4012,571.4012,5.0888519,0,0,,Central Fir Is,18639.72518,
21272,,,,,50,blind channel,1390.757,1390.757,1390.757,4.475101,0,0,,Central Fir Is,19527.54078,
21273,,,,,15,blind channel,1517.846,1517.846,1517.846,5.3866382,0,0,,Central Fir Is,19653.83865,
21274,,,,,41,blind channel,1419.707,1419.707,1419.707,5.2639418,0,0,,Central Fir Is,19555.78369,
21275,,,,,33,blind channel,1370.136,1370.136,1370.136,4.5842271,0,0,,Central Fir Is,19507.12766,
21276,,,,,52,blind channel,1375.636,1375.636,1375.636,4.475101,0,0,,Central Fir Is,19511.71277,
21277,,,,,15,blind channel,931.8032,931.8032,931.8032,3.9730611,0,0,,Central Fir Is,19011.5,
21278,,,,,46,blind channel,1526.417,1526.417,1526.417,4.6118479,0,0,,Central Fir Is,19664.11525,
21279,,,,,25,blind channel,1365.686,1365.686,1365.686,4.5940819,0,0,,Central Fir Is,19502.46986,
21280,,,,,8,blind channel,1269.611,1269.611,1269.611,4.2241879,0,0,,Central Fir Is,19407.93085,
21281,,,,,112,blind channel,1128.436,1128.436,1128.436,4.6081109,0,0,,Central Fir Is,19265.63475,
21282,,,,,22,blind channel,1126.33,1126.33,1126.33,4.285717,0,0,,Central Fir Is,19263.73582,
21283,,,,,42,blind channel,1360.236,1360.236,1360.236,4.921144,0,0,,Central Fir Is,19496.81383,
21284,,,,,7,blind channel,1479.961,1479.961,1479.961,4.9023938,0,0,,Central Fir Is,19619.0727,
21285,,,,,72,blind channel,585.1646,585.1646,585.1646,4.9744749,0,0,,Central Fir Is,18654.28191,
21286,,,,,106,blind channel,1245.576,1245.576,1245.576,4.711822,0,0,,Central Fir Is,19382.44681,
21287,,,,,30,blind channel,1460.561,1460.561,1460.561,4.9023938,0,0,,Central Fir Is,19598.76064,
21289,,,,,7,blind channel,1159.714,1159.714,1159.714,4.2379808,0,0,,Central Fir Is,19297.53369,
21290,,,,,13,blind channel,1397.671,1397.671,1397.671,4.5842271,0,0,,Central Fir Is,19532.95567,
21291,,,,,54,blind channel,1479.097,1479.097,1479.097,4.6118479,0,0,,Central Fir Is,19617.58865,
21292,,,,,28,blind channel,1464.597,1464.597,1464.597,4.9023938,0,0,,Central Fir Is,19602.58865,
21293,,,,,16,blind channel,1315.31,1315.31,1315.31,4.7300549,0,0,,Central Fir Is,19453.21631,
21294,,,,,140,blind channel,1303.502,1303.502,1303.502,4.708611,0,0,,Central Fir Is,19439.87234,
21295,,,,,41,blind channel,1433.556,1433.556,1433.556,5.2639418,0,0,,Central Fir Is,19570.34043,
21296,,,,,15,blind channel,1502.74,1502.74,1502.74,5.3866382,0,0,,Central Fir Is,19639.93794,
21297,,,,,10,blind channel,1145.058,1145.058,1145.058,4.2379808,0,0,,Central Fir Is,19282.46277,
21298,,,,,8,blind channel,683.6585,683.6585,683.6585,4.3466892,0,0,,Central Fir Is,18762.85461,
21299,,,,,42,blind channel,1512.31,1512.31,1512.31,4.6118479,0,0,,Central Fir Is,19650.80142,
21301,,,,,11,blind channel,1465.682,1465.682,1465.682,4.9023938,0,0,,Central Fir Is,19604.17376,
21302,,,,,12,blind channel,1141.436,1141.436,1141.436,4.2379808,0,0,,Central Fir Is,19279.04965,
21303,,,,,15,blind channel,1301.618,1301.618,1301.618,4.8376431,0,0,,Central Fir Is,19438.90248,
21304,,,,,68,blind channel,601.2712,601.2712,601.2712,4.6910992,0,0,,Central Fir Is,18669.59574,
21305,,,,,10,blind channel,1143.143,1143.143,1143.143,4.2379808,0,0,,Central Fir Is,19281.46277,
21306,,,,,15,blind channel,947.1316,947.1316,947.1316,3.9730611,0,0,,Central Fir Is,19027.32801,
21307,,,,,15,blind channel,1489.083,1489.083,1489.083,5.3866382,0,0,,Central Fir Is,19624.86702,
21308,,,,,42,blind channel,1493.789,1493.789,1493.789,4.6118479,0,0,,Central Fir Is,19632.48759,
21309,,,,,8,blind channel,1412.364,1412.364,1412.364,4.8339429,0,0,,Central Fir Is,19548.44149,
21310,,,,,8,blind channel,636.2062,636.2062,636.2062,4.3466892,0,0,,Central Fir Is,18704.73759,
21312,,,,,51370,nearshore,301.5706,301.5706,301.5706,4.4368811,0,0,,Central Fir Is,18158.05142,
21313,,,,,119,blind channel,1142.108,1142.108,1142.108,4.6851459,0,0,,Central Fir Is,19280.22163,
21314,,,,,102,blind channel,1288.189,1288.189,1288.189,4.708611,0,0,,Central Fir Is,19424.9734,
21315,,,,,70,blind channel,1344.665,1344.665,1344.665,4.7584848,0,0,,Central Fir Is,19480.74291,
21316,,,,,25,blind channel,1498.239,1498.239,1498.239,4.6118479,0,0,,Central Fir Is,19636.7305,
21317,,,,,13,blind channel,1459.198,1459.198,1459.198,5.1409059,0,0,,Central Fir Is,19595.48227,
21318,,,,,107,blind channel,1312.452,1312.452,1312.452,4.708611,0,0,,Central Fir Is,19449.94326,
21319,,,,,55,blind channel,617.8778,617.8778,617.8778,4.7472119,0,0,,Central Fir Is,18686.49468,
21320,,,,,30,blind channel,1449.284,1449.284,1449.284,5.1409059,0,0,,Central Fir Is,19586.06915,
21321,,,,,28,blind channel,1261.526,1261.526,1261.526,4.711822,0,0,,Central Fir Is,19398.10284,
21322,,,,,49,blind channel,1261.318,1261.318,1261.318,4.711822,0,0,,Central Fir Is,19398.10284,
21323,,,,,32,blind channel,624.4991,624.4991,624.4991,4.8201308,0,0,,Central Fir Is,18693.3227,
21324,,,,,15,blind channel,1329.967,1329.967,1329.967,4.8376431,0,0,,Central Fir Is,19468.04433,
21325,,,,,22,blind channel,1451.698,1451.698,1451.698,5.1409059,0,0,,Central Fir Is,19588.48227,
21326,,,,,16,blind channel,1474.269,1474.269,1474.269,5.1409059,0,0,,Central Fir Is,19610.55319,
21327,,,,,15,blind channel,1286.768,1286.768,1286.768,4.4392281,0,0,,Central Fir Is,19423.34574,
21328,,,,,70,blind channel,1264.854,1264.854,1264.854,4.7862072,0,0,,Central Fir Is,19401.93085,
21329,,,,,36,blind channel,629.7418,629.7418,629.7418,4.816524,0,0,,Central Fir Is,18698.5656,
21331,,,,,15,blind channel,1271.94,1271.94,1271.94,4.4392281,0,0,,Central Fir Is,19408.51773,
21332,,,,,20,blind channel,1506.446,1506.446,1506.446,4.6118479,0,0,,Central Fir Is,19644.7305,
21333,,,,,111,blind channel,1275.668,1275.668,1275.668,4.711822,0,0,,Central Fir Is,19412.24468,
21334,,,,,16,blind channel,1158.336,1158.336,1158.336,4.1573381,0,0,,Central Fir Is,19295.53369,
21335,,,,,7,blind channel,962.3743,962.3743,962.3743,4.369628,0,0,,Central Fir Is,19042.57092,
21336,,,,,125,blind channel,1157.315,1157.315,1157.315,3.8587999,0,0,,Central Fir Is,19295.22163,
21337,,,,,56,blind channel,1331.18,1331.18,1331.18,4.7259259,0,0,,Central Fir Is,19468.67199,
21338,,,,,26,blind channel,1464.133,1464.133,1464.133,5.1409059,0,0,,Central Fir Is,19601.62411,
21339,,,,,14,blind channel,1460.698,1460.698,1460.698,5.1409059,0,0,,Central Fir Is,19597.89716,
21341,,,,,6,blind channel,626.4991,626.4991,626.4991,4.6203699,0,0,,Central Fir Is,18695.3227,
21342,,,,,73,blind channel,1328.23,1328.23,1328.23,4.7259259,0,0,,Central Fir Is,19465.01418,
21343,,,,,24,blind channel,1329.473,1329.473,1329.473,4.7259259,0,0,,Central Fir Is,19467.25709,
21344,,,,,7,blind channel,1345.952,1345.952,1345.952,4.4392281,0,0,,Central Fir Is,19483.53014,
21345,,,,,29,blind channel,1480.411,1480.411,1480.411,5.1003399,0,0,,Central Fir Is,19616.69681,
21346,,,,,18,blind channel,1334.301,1334.301,1334.301,4.7259259,0,0,,Central Fir Is,19472.08511,
21348,,,,,32,blind channel,1333.523,1333.523,1333.523,4.731411,0,0,,Central Fir Is,19471.01418,
21349,,,,,37,blind channel,642.2773,642.2773,642.2773,4.7972698,0,0,,Central Fir Is,18710.80851,
21350,,,,,16,blind channel,1173.942,1173.942,1173.942,4.1573381,0,0,,Central Fir Is,19311.84752,
21352,,,,,20,blind channel,1521.774,1521.774,1521.774,4.878458,0,0,,Central Fir Is,19659.55851,
